2020-01-10 15:35:53,b'jual Stiker Kulkas 1 Pintu Minion ~ https://t.co/TmIOs9tAbM   #mataram #denpasar #bali #lombok #palu #kendari #makasar #papua #sorong'
2020-01-10 12:09:20,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #indonesia #streaming #ngentot #stw\xe2\x80\xa6 https://t.co/bbmZnENxoz'
2020-01-10 09:58:02,b'RT @NauraToge: JADWAL NAURA:\n#Surabaya now\n#Solo 11-12\n#Bogor 12-14 Fix\n#Bekasi 14-16\n#Cikarang 16-17 Fix\n#Cirebon 17-18\n#Bandung 18-20\n#Se\xe2\x80\xa6'
2020-01-10 09:55:41,"b'Gelombang tinggi yang terjadi di perairan NTB, merusak dermaga penyeberangan kapal di kawasan wisata Senggigi, Lomb\xe2\x80\xa6 https://t.co/5Ghkug1CAW'"
2020-01-10 09:21:40,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-10 03:26:51,"b'Sembalun, Pergasingan &amp; Rinjani #Lombok #NTB @ Lombok, Nusa Tenggara Barat, Indonesia https://t.co/RJtiqLHVOD'"
2020-01-10 02:42:22,"b'Super Murah, PENINGGI BADAN TIENS, harga distributor INVIT 29A2D527. SMS 085642236122 #Medan #Sumatera #lombok #Retwe ##InfoJatim #Retweet'"
2020-01-09 16:57:41,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #indonesia #streaming #ngentot #stw\xe2\x80\xa6 https://t.co/193orUJZCH'
2020-01-09 15:21:14,b'Jual Sticker Kulkas 1 Pintu Hello Kitty ~ https://t.co/FEkqqMaW5i  #surabaya #sby #bali #lombok #kendari #makasar #papua'
2020-01-09 15:20:13,b'P E N G R A J I N  G E R A B A H\n.\nLocation : Lombok.\n#pengrajingerabah #pengrajingerabahwanita #pengrajin #gerabah\xe2\x80\xa6 https://t.co/PkRdd3KcHz'
2020-01-09 14:51:46,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-09 12:09:29,b'RT @gigolo_marcel: Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #indonesia #streaming #ngentot #stw #sukabumi\xe2\x80\xa6'
2020-01-09 09:59:41,"b'Tidak berdaun bukan berarti mati, hanya saja perlu sudut pandang tertentu yang membuatnya lebih menarik...\n.\n.\n.\n.\xe2\x80\xa6 https://t.co/n8pP9P1uAr'"
2020-01-09 09:27:21,b'Kau tau apa yang membuatmu begitu spesial? karna kau patner berbagi receh ku....\n.\n.\n.\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#prawedingphotoshoot\xe2\x80\xa6 https://t.co/OyzmfhhGBA'
2020-01-09 08:12:27,b'Assalamualaikum\xf0\x9f\x98\x8a\n#SahabatCentral\nJamaah umrah kami bukan hanya berasal dari #jabodetabek \xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\nSalah satunya group ja\xe2\x80\xa6 https://t.co/WY4n1stFi7'
2020-01-09 05:35:53,b'Jual Stiker Kulkas 1 Pintu Buah Sayuran ~ https://t.co/YeP3wFb3De   #mataram #denpasar #bali #lombok #palu #kendari #makasar #papua #sorong'
2020-01-09 05:12:25,"b'Super Murah, PENINGGI BADAN TIENS, harga distributor INVIT 29A2D527. SMS 085642236122 #Medan #Sumatera #lombok #Retwe ##InfoJatim #Retweet'"
2020-01-09 03:09:06,b'Berpose dong....\ntjapbudhiipoengjakarta \ntjapbudhiipoeng \n#instagood \n#igers \n#instagram \n#animals \n#instanusantara\xe2\x80\xa6 https://t.co/0oJ6iQpYc7'
2020-01-09 01:00:02,b'#Surabaya ke #Lombok (Indonesia) - tiket promo dari #Airasia - hanya Rp 406.800 di bulan Januari - https://t.co/9P3SB2hdzM'
2020-01-08 20:21:37,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-08 13:38:01,b'Pesona Lombok #lombok #lombokisland #gilitrawangan #indonesia https://t.co/vadWdkbdP5'
2020-01-08 13:26:42,"b'Suatu hari senang datang, nikmati saya...\nTapi suatu hari, sedih akan lebih berkesan, nikmati saja\n\n#nkcthi #island\xe2\x80\xa6 https://t.co/NIzWdRFX7v'"
2020-01-08 12:17:54,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #indonesia #streaming #ngentot #stw\xe2\x80\xa6 https://t.co/sI9B4DQcGz'
2020-01-08 11:41:06,b'Si kakak dan adik yg begitu happy bermain di Pantai Nipah.. \xf0\x9f\x98\x8d #latepost #pantainipah #pantainipahlombok\xe2\x80\xa6 https://t.co/2uKkZtUXQi'
2020-01-08 10:12:25,"b'Super Murah, PENINGGI BADAN TIENS, harga distributor INVIT 29A2D527. SMS 085642236122 #Medan #Sumatera #lombok #Retwe ##InfoJatim #Retweet'"
2020-01-08 07:56:23,b'Setahun yg alu saat musim gempa mengguncang #Lombok \nLokasi syuting di Pendopo Gubernur NTB.\nCc bunda\xe2\x80\xa6 https://t.co/1jgnjMZKxg'
2020-01-08 06:50:51,"b'Cabai itu pedas, kawan \n#cabai #cabe #lombok #mahal https://t.co/snWaBymRjX'"
2020-01-08 05:56:54,b'Yey.. promo beli 2 gratis 1 datang lagi.. langsung aja ke Lombok Epicentrum Mall Lower Ground.\n.\xe2\x80\xa6 https://t.co/CILSA5JURI'
2020-01-08 05:34:11,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/tvO0JhMOcQ'
2020-01-08 03:52:50,"b'.\nRuth Sahanaya\n""Senggigi Sunset Jazz""\n(2)\nNov 3,  2019\nSenggigi, Lombok\n.\n\xf0\x9f\x93\xb7 ryanbrand.t\n.\n.\n#superlatepost\xe2\x80\xa6 https://t.co/bztFwBCp4h'"
2020-01-08 03:51:10,"b'.\nRuth Sahanaya\n""Senggigi Sunset Jazz""\n(1)\nNov 3,  2019\nSenggigi, Lombok\n.\n\xf0\x9f\x93\xb7 ryanbrand.t\n.\n.\n#superlatepost\xe2\x80\xa6 https://t.co/eOKCBbRsGV'"
2020-01-08 01:51:41,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-08 01:32:26,b'Silahkan comment dengan SATU KATA setelah melihat Photo ini \xf0\x9f\xa4\x97\n#PinkBeach #Lombok #NTB #Indonesia @ Pantai Pink Lomb\xe2\x80\xa6 https://t.co/KL9OfVWeVF'
2020-01-07 23:23:13,b'DP 10RB\nWA : +855967464214\n#menangbanyak #mainslot #idnlive #slotgames #mbak4d #jutaan #menangkamibayar #modalmain\xe2\x80\xa6 https://t.co/HaQSFzReFP'
2020-01-07 16:13:41,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/O7iDrOcnUY'
2020-01-07 14:46:35,"b'Yang seger-seger di suatu senja, menikmati sunset di Pantai Seger.. #latepost #pantaiseger #pantaisegerlombok\xe2\x80\xa6 https://t.co/06gIXakIak'"
2020-01-07 10:21:30,"b'Ikan..\nBaek"" ya disana..\nLuv u \xf0\x9f\xa5\xb0\n.\n.\n.\nTaken by : lombokocean3227\n_________________________\n#instagood #instadaily\xe2\x80\xa6 https://t.co/sBX3vEch6i'"
2020-01-07 08:35:39,b'RT @ClubGili: Gili Trawangan @gilioceanclub #gilioceanclub #villagilioceanclub #bali #gili #lombok #baliindonesia #gilitrawangan #gili http\xe2\x80\xa6'
2020-01-07 08:12:25,"b'Super Murah, PENINGGI BADAN TIENS, harga distributor INVIT 29A2D527. SMS 085642236122 #Medan #Sumatera #lombok #Retwe ##InfoJatim #Retweet'"
2020-01-07 07:21:44,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-07 07:18:29,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja. #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/YADulTDKyQ'
2020-01-07 06:08:15,b'7D6N Lombok Honeymoon Package + Phinisi Putri Tropic https://t.co/mpCUihFbq8 #lombok'
2020-01-07 06:04:48,b'Uang memang bukan segalanya\nTetapi\nSumber masalah adalah uang\n.\n.\n.\n#lombok\n#ntb\n#indonesiaindah\n#malimbu @ Malimbu https://t.co/eipYqg9aVG'
2020-01-07 05:02:21,"b'Kalo ada duit, mau ke Lombok lagi ah..\n(Photo date taken: 11/4/2016)\n#lombok #vacation #boat #blue #sea #sand\xe2\x80\xa6 https://t.co/YnbqygH25e'"
2020-01-07 02:18:33,b'Vitamin Sea\n.\n.\n.\n#\xeb\xb0\x94\xeb\x8b\xa4 #\xd0\x9c\xd0\xbe\xd1\x80\xd0\xb5 #TanjungAan #LombokIsland #Lombok #\xeb\xa1\xac\xeb\xb3\xb5 #\xeb\xb0\x9c\xeb\xa6\xac\xec\x95\x84\xeb\x8b\x88\xea\xb3\xa0 #\xd0\x9b\xd0\xbe\xd0\xbc\xd0\xb1\xd0\xbe\xd0\xba #\xd0\x9b\xd0\xbe\xd0\xbc\xd0\xb1\xd0\xbe\xd0\xba\xd0\xa2\xd1\x80\xd0\xb8\xd0\xbf #LombokTrip #\xec\x97\xac\xed\x96\x89 #\xed\x96\x89\xeb\xb3\xb5\xed\x95\x9c\xec\x8b\x9c\xea\xb0\x84\xe2\x80\xa6 https://t.co/5EsbjDY8pr'
2020-01-07 02:09:23,b'#BFL09_04012020 JM #GREEN #Mataram #Lombok | B+ | 10 pendonor | Sekar Hyang Ningrum | RS Prov NTB | donor di PMI Lo\xe2\x80\xa6 https://t.co/cJiDpTbT0E'
2020-01-06 16:51:41,b'RT @NauraToge: JADWAL NAURA:\n#Surabaya 7-8\n#Malang 8-10\n#Madiun 10-11\n#Solo 11-12\n#Bogor 12-14 Fix\n#Bekasi 14-16\n#Cikarang 16-17 Fix\n#Cireb\xe2\x80\xa6'
2020-01-06 16:50:13,b'RT @GladysAlisa: A THREAD\nLOMBOK ISLAND DESTINATION FOR YOUR TRIP \n.\n.\nSenggigi - Sekotong - Kecinan\n#Lombok #senggigi #wonderfullindonesia\xe2\x80\xa6'
2020-01-06 13:43:04,"b'Benang Kelambu, air terjun cantik di Kaki Rinjani.\n\n#ExploreLombok #lombok #LombokIsland #PulauLombok #LombokTrip\xe2\x80\xa6 https://t.co/qmATVqBn67'"
2020-01-06 13:06:29,b'JADWAL NAURA:\n#Surabaya 7-8\n#Malang 8-10\n#Madiun 10-11\n#Solo 11-12\n#Bogor 12-14 Fix\n#Bekasi 14-16\n#Cikarang 16-17 F\xe2\x80\xa6 https://t.co/CfSheEpzKB'
2020-01-06 12:51:48,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-06 12:00:03,b'Tiket promo #Airasia di bulan Januari - #Bali ke #Lombok (Indonesia) hanya Rp 220.500 - https://t.co/9P3SB2hdzM'
2020-01-06 10:22:40,b'Mencela Manusia = Mencela Ciptaan-Nya\n.\n.\n.\nTaken by : @taufikdinarto\n_________________________\n#instagood\xe2\x80\xa6 https://t.co/WO6CSSwgTu'
2020-01-06 07:12:25,"b'Super Murah, PENINGGI BADAN TIENS, harga distributor INVIT 29A2D527. SMS 085642236122 #Medan #Sumatera #lombok #Retwe ##InfoJatim #Retweet'"
2020-01-06 05:55:53,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja. #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/FuKSwFuNqp'
2020-01-06 05:51:15,b'4D3N Lombok Honeymoon Package - Indonesia Travels\n\nSENGGIGI - GILI TRAWANGAN - GILI MENO - SENGGIGI etc. Book now o\xe2\x80\xa6 https://t.co/q4j1STC1VV'
2020-01-06 04:21:04,"b'\xe2\x80\x9cKids zaman now\xe2\x80\x9d perlu edukasi terkait Pancasila. Tentu dg gaya kekinian, misalnya membuat kartun Pancasila. Komik\xe2\x80\xa6 https://t.co/US8ZZLfFf0'"
2020-01-06 04:18:23,b'Kekuatan Indonesia sesungguhnya @ keberagamannya. Dalam sebuah perbedaan trdapat kekuatan maha kuat. Perbedaan fung\xe2\x80\xa6 https://t.co/jLZo7NrkY4'
2020-01-06 04:10:13,b'Apa yang didapatkan dengan memelintir kebencian bermodal isu perbedaan? Jangan memperkeruh keadaan. Mulailah membua\xe2\x80\xa6 https://t.co/mU7Hpo6Fd3'
2020-01-06 04:09:14,"b'Tapi sisi lain, perbedaan, rawan menjadi sumber konflik bila tak bijak mengelolanya. Oleh karena itu, mari jadikan\xe2\x80\xa6 https://t.co/KoZ9hagwxP'"
2020-01-06 04:01:50,b'Bila ada yang merekatkan perbedaan Indonesia itu  adalah Pancasila. Dalam Pancasila kita bersatu. Dalam Pancasila k\xe2\x80\xa6 https://t.co/gnNfpyOtry'
2020-01-06 03:54:51,"b'Sahabat, coba tengoklah Pelangi. Dalam perpaduan warna, keindahan pelangi begitu semerbak, indah dilihat. Begitu pu\xe2\x80\xa6 https://t.co/6t2tRQh2cu'"
2020-01-06 03:52:51,b'Gagal paham akan ajaran agama sangat bahaya. Bila ajaran agama salah diinterpretasikan pun sangat fatal akibatnya.\xe2\x80\xa6 https://t.co/ihRfa5d0kA'
2020-01-06 03:48:27,"b'Pancasila mengakui agama, konstitusi pun demikian. Mengakui agama. Maka, bila ada yang menganggap Pancasila tak men\xe2\x80\xa6 https://t.co/sr501aeVlH'"
2020-01-06 03:44:17,"b'Selain itu, aparat penegak hukum harus mengusut pelakunya hingga ke akar-akarnya. Bila ada yang melakukan terorisme\xe2\x80\xa6 https://t.co/jXjax9aWyV'"
2020-01-06 03:41:01,b'Pancasilalah yang membuat Indonesia hingga hari ini mampu bertahan di tengah era globalisasi. Pancasila juga merupa\xe2\x80\xa6 https://t.co/EdZ6HZyaVi'
2020-01-06 03:39:17,"b'Pilar-pilar itu merupakan penopang kokoh bagi Indonesia, yakni; Pancasila, UUD 1945, NKRI, dan Bhinneka Tunggal Ika\xe2\x80\xa6 https://t.co/qRswtuW19U'"
2020-01-06 03:34:33,"b'Dalam NKRI, kita semua adalah anak bangsa. Kita semua, harus bekerja sama di tengah heterogenitas sebagai bangsa. T\xe2\x80\xa6 https://t.co/vT0IKSYGzi'"
2020-01-06 03:29:09,b'Bersentuhan dengan dunia luar boleh tapi kita harus punya filterisasi yg baik. Batasi pergaulan di dunia luar hanya\xe2\x80\xa6 https://t.co/1h8zbfSdow'
2020-01-06 03:26:07,"b'Karenanya, persatuan adalah seni. Seni di mana kita bisa mengatur perbedaan sedemikian rupa agar bisa terus hidup d\xe2\x80\xa6 https://t.co/ds8YWKMLAJ'"
2020-01-06 03:18:40,"b'Di era post-truth, tali persaduraan sesama anak bangsa harus terjalin. Bila tidak konflik horizontal akan kian muda\xe2\x80\xa6 https://t.co/6OHtDkShGt'"
2020-01-06 03:14:38,"b'Sebagai warga negara, tugas bersama dengan negara, menjaga hak orang lain. Antara hak dan kewajiban seyogianya berj\xe2\x80\xa6 https://t.co/innYQS6aUf'"
2020-01-06 03:06:38,"b'Dalam medsos, pelbagai kejahatan dunia maya berseliweran. Hoaks dan ujaran kebencian, saban hari memenuhi ruang may\xe2\x80\xa6 https://t.co/780xHbo7Es'"
2020-01-06 03:03:20,b'Beruntunglah Indonesia dengan adanya Pancasila. Tugas kita sebagai warga negara adalah menjaganya.\n\n#KBINTB\xe2\x80\xa6 https://t.co/kLIFaw2KMP'
2020-01-06 03:00:50,b'Jihad maknanya universal. Dalam salah satu hadist Nabi Muhammad disebutkan; jihad yg paling besar adalah mengalahka\xe2\x80\xa6 https://t.co/h8tr3oIUPL'
2020-01-06 02:57:52,b'Kita berharap nilai persaudaraan sesama anak bangsa mampu mengalahkan kepentingan politik. Mari kita bersama merawa\xe2\x80\xa6 https://t.co/Ck5XslWgfs'
2020-01-06 02:54:09,b'Pelbagai kasus pelanggaran HAM pun terjadi. Diskrimansi dan intoleransi seolah tak kunjung usai.\n\n#KBINTB\xe2\x80\xa6 https://t.co/HksCTFA39O'
2020-01-06 02:53:44,"b'RT @jaringankbi: Ini semacam peringatan dini bagi kita semua. Bila tak ditanggapi dan dicarikan solusi, maka akan menjadi bumerang bagi Ind\xe2\x80\xa6'"
2020-01-06 02:51:11,b'Dalam Pancasila tak ada diskriminasi. Ia menjadi identitas nasional kita. Dalam Pancasila kita bernaung untuk Indon\xe2\x80\xa6 https://t.co/PGLAe1XaM9'
2020-01-06 02:48:28,"b'Pelbagai kasus yang terjadi, bukan hanya berlatar salah paham agama tetapi juga kekecewaan dengan fungsi negara, te\xe2\x80\xa6 https://t.co/Z8wtT0zZfw'"
2020-01-06 02:44:38,"b'Ini semacam peringatan dini bagi kita semua. Bila tak ditanggapi dan dicarikan solusi, maka akan menjadi bumerang b\xe2\x80\xa6 https://t.co/gW6eqjiMKf'"
2020-01-06 02:42:10,"b'Bagi Rozi Anwar #KBINTB sudah menjadi kewajiban untuk menjaga Pancasila. Lebih dari itu, ia juga berharap kedepan m\xe2\x80\xa6 https://t.co/zCDnG1AARj'"
2020-01-06 02:38:34,b'Kita tak bisa menafikan betapa pentingnya pemenuhan Hak Asasi Manusia. Tanpa memenuhi hak sekaligus kewajiban masin\xe2\x80\xa6 https://t.co/dTsiqvE9Ln'
2020-01-06 02:36:25,"b'Dari sila pertama hingga kelima, kental sekali nuansa Islamnya, misalnya, sila pertama sejalan ajaran Islam dalam s\xe2\x80\xa6 https://t.co/F1juGX1XU4'"
2020-01-06 02:32:59,"b'Akar muncul terorisme itu beragam. Tak tunggal. Namun satu yang pasti, dalam terorisme selalu dikaitkan dengan agam\xe2\x80\xa6 https://t.co/vyQVryjYAM'"
2020-01-06 02:30:49,"b'Dalam Pancasila pelbagai persoalan bangsa dijelaskan. Pancasila bak cahaya dalam kegelapan. Untuk itu, peran sentra\xe2\x80\xa6 https://t.co/guD3STl3oB'"
2020-01-06 02:27:07,"b'Karenanya, sadar dan hati-hati lah. Jaga, rawat persatua dan terapkan Pancasila dalam keseharian.\n\n#KBINTB\xe2\x80\xa6 https://t.co/H7l4rV7ckF'"
2020-01-06 02:21:47,b'Pancasila tak sekadar slogan. Nilai-nilainya mesti hidup dalam setiap jiwa dan raga warga negara Indonesia. Bukan t\xe2\x80\xa6 https://t.co/fRV3yYFOXf'
2020-01-06 02:18:48,"b'Pancasila sudah mencakup semua kebutuhan kehidupan. Jika ada yang mencari selainnya, artinya mereka tidak percaya P\xe2\x80\xa6 https://t.co/HTAq9Yjj2V'"
2020-01-06 02:15:33,b'Cara berbakti kepada negara: cukup dengan tidak mengkhianati Pancasila dan senantiasa menjaga nilai-nilai Pancasila\xe2\x80\xa6 https://t.co/lNHZfNXejd'
2020-01-06 02:08:25,"b'Padahal, jika saja Pancasila diajarkan dan segera dipraktikkan dengan didampingi ahlinya, masyarakat pun akan mener\xe2\x80\xa6 https://t.co/q63JycsCeb'"
2020-01-06 01:51:02,b'Banyak orang yang berputus asa dan merasa hidupnya begitu tak berdaya adalah sasaran empuk kelompok ekstremis. Dari\xe2\x80\xa6 https://t.co/SnVgJP5FyR'
2020-01-06 01:44:44,b'Jika setiap orang memandang perbedaan sebagai suatu keindahan dalam persatuan maka tidak ada lagi perpecahan karena\xe2\x80\xa6 https://t.co/NUGSRKgQoG'
2020-01-06 01:41:19,"b'Negara harus hadir menyelesaikan permasalahan ekonomi dengan melahirkan kebijakan ekonomi yang konkret. Selain itu,\xe2\x80\xa6 https://t.co/RoizkB1WJD'"
2020-01-06 01:30:41,b'Indonesia merdeka bukan hadiah dari Jepang. Bukan pula kado dari Belanda. Indonesia merdeka hasil perjuangan para p\xe2\x80\xa6 https://t.co/QMwg6ad6jD'
2020-01-06 01:28:34,b'Indonesia dan Pancasila tak bisa dipisahkan. Keduanya harus berjalan berdampingan. Pancasila itu penopang Indonesia\xe2\x80\xa6 https://t.co/2gHezkFs6k'
2020-01-06 01:23:41,"b'Jangan hanya ingin hak lalu lalai dengan kewajiban. Bila hanya ingin hak, tanpa melaksanakan kewajiban, akan melahi\xe2\x80\xa6 https://t.co/MEjFQ3lHhC'"
2020-01-06 01:21:02,"b'Hak sosial penting dipenuhi. Jika hak-hak sosial seseorang sudah terpenuhi, Insya Allah semua kewajiban sosial bisa\xe2\x80\xa6 https://t.co/DTe26Q2pVP'"
2020-01-06 01:17:49,"b'Serba keterbukaan bila tak pandai bisa terjerumus. Karenanya, penting untuk merawat dan menerapkan Pancasila dalam\xe2\x80\xa6 https://t.co/gFgh7JB4Tr'"
2020-01-06 01:13:23,b'Mari kita jaga Indonesia kita.\n\n#KBINTB #KBILombok #KBIPancasila #pancasila #lombok #ntb @kbi_ntb https://t.co/zarulhVdKT'
2020-01-06 01:10:21,"b'Dalam kondisi begini, akan semakin ruwet bila paham radikal menyelimuti. Untuk itu, ketidakadilan sosial seyogianya\xe2\x80\xa6 https://t.co/dckijLLkaw'"
2020-01-06 01:05:21,b'Tuhan berkata\xe2\x80\x9d Bila kau mengasihi apa yg ada di bumi niscaya apa yang dilangit akan mengasihi dan sayang kepada mu.\xe2\x80\xa6 https://t.co/4O0ADInTS0'
2020-01-06 01:01:26,b'Lebih dari itu pendekatan persuasif seyogianya penting dilaksanakan. Salah satu cara yg bisa ditempuh adalah upaya\xe2\x80\xa6 https://t.co/fVk1hhzYHb'
2020-01-06 01:00:04,b'#Lombok ke #Bali (Indonesia) - tiket promo dari #Airasia - hanya Rp 180.500 di bulan Januari - https://t.co/9P3SB2hdzM'
2020-01-06 00:56:27,"b""#BFL02_291219 JM #GREEN #Mataram #Lombok | AB+ | 3 ktg |  Anjani Qurrota 'Ain | RSUD Tanjung |donor di PMI LoBar Ka\xe2\x80\xa6 https://t.co/XBUVk3ue8x"""
2020-01-06 00:56:17,b'Kelima sila dalam Pancasila merupakan rambu-rambu dalam meniti kehidupan berbangsa.\n\n#KBINTB #KBILombok\xe2\x80\xa6 https://t.co/26YswB6y2y'
2020-01-06 00:55:38,b'#BFL01_291219 JM #GREEN #Mataram #Lombok | AB+ | 3 ktg | Saiful Amri | RSUD Prov NTB | donor di PMI LoBar Karang Ja\xe2\x80\xa6 https://t.co/29lxjEc9fS'
2020-01-06 00:32:53,"b'Ya, Indonesia jelas beragam. Tak ada alasan untuk meniadakan keberagaman itu. Itu takdir dari pencipta alam semesta\xe2\x80\xa6 https://t.co/zIXEup1aB2'"
2020-01-06 00:28:32,b'Spt dalam rilisan survey LSI Denny J.A. ini semacam peringatan bagi kita. Bagaimana tidak? 10 persen masyarakat Ind\xe2\x80\xa6 https://t.co/ZfsuhGuP7p'
2020-01-06 00:24:40,"b'Namun, tak dibenarkan menghina orang lain yang berbeda dengan kita. Sahabat semua, kenapa kita sibuk mencari perbed\xe2\x80\xa6 https://t.co/86wilasMaC'"
2020-01-06 00:20:20,"b'Siapa cinta Indonesia? Cintailah terlebih dahulu Panacsila. Jika kamu tak mencintai Pancasila, maka kamu tidak cint\xe2\x80\xa6 https://t.co/oZiQZhk3cp'"
2020-01-06 00:17:57,b'Mungkin pernah terjadi tapi tidak menimbulkan pengaruh negatif. Yuk belajar dari ini. Jangan gunakan kekerasan dala\xe2\x80\xa6 https://t.co/chIXm1kVY3'
2020-01-06 00:12:52,b'Generasi milenial tak bisa menafsirkan Pancasila secara tunggal. Ada banyak hal yang membuat tafsiran Pancasila men\xe2\x80\xa6 https://t.co/gMxVlHmWBt'
2020-01-06 00:09:46,b'Terombang-ambingnya identitas menjadi cikal-bakal masuknya ideologi lain selain Pancasila. Mari perangi ancaman ter\xe2\x80\xa6 https://t.co/KlrtVCBhF1'
2020-01-06 00:07:58,b'Cara melawan terorisme dilihat dari tujuannya adalah dengan cara lebih memahami makna dan arti Pancasila juga mempe\xe2\x80\xa6 https://t.co/EtLqnrvjwQ'
2020-01-06 00:04:45,b'Pancasila tidak kehilangan pendukungnya begitu saja. Ada gerakan masif di balik itu yang menginginkan ideologi lain\xe2\x80\xa6 https://t.co/vsg5N7Voal'
2020-01-06 00:03:24,"b'Percayalah, perpecahan tak menguntungkan sama sekali kecuali ia memghambat perdamaian dalam kehidupan kita.\xe2\x80\xa6 https://t.co/QMZWCcZRhs'"
2020-01-05 23:59:38,"b'Kasus perpecahan, permusuhan dan pertengkaran yang bertubi-tubi di Indonesia bukan tidak mungkin disebabkan oleh la\xe2\x80\xa6 https://t.co/IHlvQJb8U7'"
